value,label
13768,CNTROB
13769,GUCY2D
13770,ALOX15B
13771,ALOX12B
13772,ALOXE3
13773,HES7
13774,PER1
13775,VAMP2
13776,TMEM107
13777,BORCS6
13778,AURKB
13779,CTC1
13780,PFAS
13781,SLC25A35
13782,RANGRF
13783,ARHGEF15
13784,ODF4
13785,KRBA2
13786,RNF222
13787,NDEL1
13788,MYH10
13789,CCDC42
13790,SPDYE4
13791,MFSD6L
13792,PIK3R6
13793,PIK3R5
13794,NTN1
13795,STX8
13796,CFAP52
13797,USP43
13798,DHRS7C
13799,GSG1L2
13800,GLP2R
13801,RCVRN
13802,GAS7
13803,MYH13
13804,MYH8
13805,MYH4
13806,MYH1
13807,MYH2
13808,MYH3
13809,SCO1
13810,ADPRM
13811,TMEM220
13812,TMEM238L
13813,PIRT
13814,SHISA6
13815,DNAH9
13816,ZNF18
13817,MAP2K4
13818,MYOCD
13819,ARHGAP44
13820,ELAC2
13821,HS3ST3A1
13822,COX10
13823,HS3ST3B1
13824,PMP22
13825,TEKT3
13826,CDRT4
13827,TRIM16
13828,ZNF286A
13829,ADORA2B
13830,ZSWIM7
13831,TTC19
13832,NCOR1
13833,PIGL
13834,CENPV
13835,UBB
13836,TRPV2
13837,LRRC75A
13838,ZNF287
13839,ZNF624
13840,TNFRSF13B
13841,MPRIP
13842,PLD6
13843,FLCN
13844,COPS3
13845,NT5M
13846,MED9
13847,RASD1
13848,PEMT
13849,RAI1
13850,SREBF1
13851,TOM1L2
13852,DRC3
13853,ATPAF2
13854,GID4
13855,DRG2
13856,MYO15A
13857,ALKBH5
13858,LLGL1
13859,FLII
13860,MIEF2
13861,TOP3A
13862,SMCR8
13863,EVPLL
13864,LGALS9C
13865,TBC1D28
13866,TRIM16L
13867,FBXW10
13868,TVP23B
13869,PRPSAP2
13870,SLC5A10
13871,FAM83G
13872,EPN2
13873,B9D1
13874,MAPK7
13875,MFAP4
13876,RNF112
13877,SLC47A1
13878,ALDH3A2
13879,SLC47A2
13880,ALDH3A1
13881,ULK2
13882,AKAP10
13883,SPECC1
13884,USP22
13885,DHRS7B
13886,TMEM11
13887,NATD1
13888,MAP2K3
13889,KCNJ12
13890,LINC02693
13891,KCNJ18
13892,MTRNR2L1
13893,WSB1
13894,KSR1
13895,NOS2
13896,LYRM9
13897,NLK
13898,TMEM97
13899,IFT20
13900,TNFAIP1
13901,POLDIP2
13902,TMEM199
13903,SEBOX
13904,SARM1
13905,VTN
13906,SLC46A1
13907,SLC13A2
13908,FOXN1
13909,UNC119
13910,PIGS
13911,ALDOC
13912,SPAG5
13913,KIAA0100
13914,SDF2
13915,SUPT6H
13916,PROCA1
13917,RAB34
13918,TLCD1
13919,NEK8
13920,TRAF4
13921,FAM222B
13922,ERAL1
13923,FLOT2
13924,DHRS13
13925,PHF12
13926,PIPOX
13927,SEZ6
13928,MYO18A
13929,TIAF1
13930,CRYBA1
13931,NUFIP2
13932,TAOK1
13933,ABHD15
13934,TP53I13
13935,GIT1
13936,ANKRD13B
13937,CORO6
13938,SSH2
13939,EFCAB5
13940,SLC6A4
13941,BLMH
13942,TMIGD1
13943,CPD
13944,GOSR1
13945,CRLF3
13946,ATAD5
13947,TEFM
13948,ADAP2
13949,RNF135
13950,NF1
13951,OMG
13952,EVI2B
13953,EVI2A
13954,RAB11FIP4
13955,UTP6
13956,SUZ12
13957,LRRC37B
13958,RHOT1
13959,RHBDL3
13960,C17orf75
13961,ZNF207
13962,PSMD11
13963,CDK5R1
13964,MYO1D
13965,TMEM98
13966,SPACA3
13967,ASIC2
13968,CCL2
13969,CCL7
13970,CCL11
13971,CCL8
13972,CCL13
13973,CCL1
13974,TMEM132E
13975,CCT6B
13976,ZNF830
13977,LIG3
13978,RFFL
13979,RAD51D
13980,FNDC8
13981,NLE1
13982,UNC45B
13983,SLC35G3
13984,SLFN5
13985,SLFN11
13986,SLFN12
13987,SLFN13
13988,SLFN12L
13989,SLFN14
13990,PEX12
13991,AP2B1
13992,TAF15
13993,RASL10B
13994,GAS2L2
13995,MMP28
13996,C17orf50
13997,HEATR9
13998,CCL5
13999,RDM1
14000,LYZL6
14001,CCL16
14002,CCL14
14003,CCL15
14004,CCL23
14005,CCL18
14006,CCL4
14007,TBC1D3B
14008,CCL3L1
14009,CCL4L2
14010,ZNHIT3
14011,MYO19
14012,PIGW
14013,GGNBP2
14014,DHRS11
14015,MRM1
14016,LHX1
14017,AATF
14018,ACACA
14019,C17orf78
14020,TADA2A
14021,DUSP14
14022,SYNRG
14023,DDX52
14024,HNF1B
14025,GPR179
14026,SOCS7
14027,ARHGAP23
14028,SRCIN1
14029,EPOP
14030,MLLT6
14031,CISD3
14032,PCGF2
14033,PSMB3
14034,PIP4K2B
14035,CWC25
14036,C17orf98
14037,LASP1
14038,LINC00672
14039,FBXO47
14040,PLXDC1
14041,ARL5C
14042,CACNB1
14043,STAC2
14044,FBXL20
14045,MED1
14046,CDK12
14047,NEUROD2
14048,PPP1R1B
14049,STARD3
14050,TCAP
14051,PNMT
14052,PGAP3
14053,ERBB2
14054,MIEN1
14055,GRB7
14056,IKZF3
14057,ZPBP2
14058,GSDMB
14059,ORMDL3
14060,LRRC3C
14061,GSDMA
14062,PSMD3
14063,CSF3
14064,MED24
14065,THRA
14066,NR1D1
14067,MSL1
14068,CASC3
14069,RAPGEFL1
14070,WIPF2
14071,CDC6
14072,RARA
14073,GJD3
14074,TOP2A
14075,IGFBP4
14076,TNS4
14077,CCR7
14078,SMARCE1
14079,KRT222
14080,KRT24
14081,KRT25
14082,KRT26
14083,KRT27
14084,KRT28
14085,KRT10
14086,TMEM99
14087,KRT12
14088,KRT20
14089,KRT23
14090,KRT39
14091,KRT40
14092,KRTAP3-3
14093,KRTAP3-2
14094,KRTAP3-1
14095,KRTAP1-5
14096,KRTAP1-4
14097,KRTAP1-3
14098,KRTAP1-1
14099,KRTAP2-1
14100,KRTAP2-2
14101,KRTAP2-3
14102,KRTAP2-4
14103,KRTAP4-7
14104,KRTAP4-8
14105,KRTAP4-11
14106,KRTAP4-12
14107,KRTAP4-6
14108,KRTAP4-5
14109,KRTAP4-4
14110,KRTAP4-3
14111,KRTAP4-2
14112,KRTAP9-3
14113,KRTAP9-4
14114,KRTAP9-9
14115,KRTAP9-6
14116,KRTAP9-7
14117,KRTAP29-1
14118,KRTAP16-1
14119,KRTAP17-1
14120,KRT33A
14121,KRT33B
14122,KRT34
14123,KRT31
14124,KRT37
14125,KRT38
14126,KRT32
14127,KRT35
14128,KRT36
14129,KRT13
14130,KRT15
14131,KRT9
14132,KRT14
14133,KRT16
14134,EIF1
14135,GAST
14136,HAP1
14137,JUP
14138,P3H4
14139,FKBP10
14140,NT5C3B
14141,KLHL10
14142,KLHL11
14143,ACLY
14144,TTC25
14145,CNP
14146,DNAJC7
14147,NKIRAS2
14148,ZNF385C
14149,C17orf113
14150,DHX58
14151,KAT2A
14152,HSPB9
14153,RAB5C
14154,KCNH4
14155,HCRT
14156,GHDC
14157,STAT5B
14158,STAT5A
14159,STAT3
14160,CAVIN1
14161,ATP6V0A1
14162,NAGLU
14163,HSD17B1
14164,COASY
14165,PSMC3IP
14166,RETREG3
14167,TUBG2
14168,PLEKHH3
14169,CCR10
14170,CNTNAP1
14171,EZH1
14172,RAMP2
14173,VPS25
14174,WNK4
14175,COA3
14176,CNTD1
14177,BECN1
14178,PSME3
14179,AOC2
14180,AOC3
14181,G6PC
14182,AARSD1
14183,PTGES3L
14184,RUNDC1
14185,IFI35
14186,VAT1
14187,RND2
14188,BRCA1
14189,NBR1
14190,TMEM106A
14191,CCDC200
14192,ARL4D
14193,DHX8
14194,ETV4
14195,MEOX1
14196,SOST
14197,DUSP3
14198,CFAP97D1
14199,MPP3
14200,CD300LG
14201,MPP2
14202,PYY
14203,NAGS
14204,TMEM101
14205,LSM12
14206,G6PC3
14207,HDAC5
14208,C17orf53
14209,ASB16
14210,TMUB2
14211,ATXN7L3
14212,UBTF
14213,SLC4A1
14214,RUNDC3A
14215,SLC25A39
14216,GRN
14217,FAM171A2
14218,ITGA2B
14219,GPATCH8
14220,FZD2
14221,MEIOC
14222,CCDC43
14223,DBF4B
14224,ADAM11
14225,GJC1
14226,HIGD1B
14227,EFTUD2
14228,GFAP
14229,KIF18B
14230,C1QL1
14231,DCAKD
14232,NMT1
14233,PLCD3
14234,ACBD4
14235,HEXIM1
14236,HEXIM2
14237,FMNL1
14238,SPATA32
14239,MAP3K14
14240,PLEKHM1
14241,CRHR1
14242,SPPL2C
14243,MAPT
14244,STH
14245,KANSL1
14246,ARL17B
14247,LRRC37A2
14248,ARL17A
14249,NSF
14250,WNT3
14251,WNT9B
14252,RPRML
14253,CDC27
14254,MYL4
14255,ITGB3
14256,EFCAB13
14257,NPEPPS
14258,KPNB1
14259,TBKBP1
14260,TBX21
14261,OSBPL7
14262,LRRC46
14263,SCRN2
14264,SP6
14265,SP2
14266,PNPO
14267,PRR15L
14268,COPZ2
14269,NFE2L1
14270,SNX11
14271,SKAP1
14272,HOXB1
14273,HOXB2
14274,HOXB3
14275,HOXB4
14276,HOXB5
14277,HOXB6
14278,HOXB7
14279,HOXB8
14280,HOXB9
14281,PRAC1
14282,PRAC2
14283,HOXB13
14284,TTLL6
14285,CALCOCO2
14286,UBE2Z
14287,SNF8
14288,GIP
14289,IGF2BP1
14290,B4GALNT2
14291,GNGT2
14292,ABI3
14293,ZNF652
14294,PHB
14295,NGFR
14296,NXPH3
14297,SPOP
14298,SLC35B1
14299,FAM117A
14300,KAT7
14301,TAC4
14302,DLX4
14303,DLX3
14304,ITGA3
14305,PDK2
14306,SAMD14
14307,PPP1R9B
14308,SGCA
14309,COL1A1
14310,XYLT2
14311,EME1
14312,LRRC59
14313,ACSF2
14314,CHAD
14315,RSAD1
14316,MYCBPAP
14317,SPATA20
14318,CACNA1G
14319,ABCC3
14320,ANKRD40
14321,LUC7L3
14322,ANKRD40CL
14323,TOB1
14324,SPAG9
14325,NME1
14326,NME2
14327,MBTD1
14328,UTP18
14329,CA10
14330,KIF2B
14331,TOM1L1
14332,STXBP4
14333,HLF
14334,MMD
14335,SMIM36
14336,TMEM100
14337,PCTP
14338,ANKFN1
14339,NOG
14340,C17orf67
14341,DGKE
14342,TRIM25
14343,COIL
14344,SCPEP1
14345,AKAP1
14346,MSI2
14347,CCDC182
14348,CUEDC1
14349,VEZF1
14350,SRSF1
14351,DYNLL2
14352,OR4D1
14353,OR4D2
14354,EPX
14355,MKS1
14356,LPO
14357,MPO
14358,TSPOAP1
14359,SUPT4H1
14360,RNF43
14361,HSF5
14362,MTMR4
14363,SEPTIN4
14364,TEX14
14365,AC011195.2
14366,RAD51C
14367,PPM1E
14368,TRIM37
14369,SKA2
14370,PRR11
14371,SMG8
14372,GDPD1
14373,YPEL2
14374,DHX40
14375,CLTC
14376,PTRH2
14377,VMP1
14378,TUBD1
14379,RNFT1
14380,HEATR6
14381,CA4
14382,USP32
14383,C17orf64
14384,APPBP2
14385,PPM1D
14386,BCAS3
14387,TBX2
14388,TBX4
14389,BRIP1
14390,INTS2
14391,MED13
14392,EFCAB3
14393,METTL2A
14394,MRC2
14395,10-Mar
14396,TANC2
14397,CYB561
14398,ACE
14399,KCNH6
14400,DCAF7
14401,TACO1
14402,MAP3K3
14403,STRADA
14404,LIMD2
14405,CCDC47
14406,DDX42
14407,FTSJ3
14408,PSMC5
14409,SMARCD2
14410,CSH2
14411,GH2
14412,CD79B
14413,SCN4A
14414,PRR29
14415,ICAM2
14416,ERN1
14417,TEX2
14418,PECAM1
14419,MILR1
14420,POLG2
14421,DDX5
14422,CEP95
14423,SMURF2
14424,LRRC37A3
14425,GNA13
14426,RGS9
14427,AXIN2
14428,CEP112
14429,APOH
14430,PRKCA
14431,CACNG5
14432,CACNG4
14433,CACNG1
14434,HELZ
14435,PSMD12
14436,PITPNC1
14437,NOL11
14438,BPTF
14439,C17orf58
14440,KPNA2
14441,AMZ2
14442,ARSG
14443,SLC16A6
14444,WIPI1
14445,FAM20A
14446,ABCA8
14447,ABCA9
14448,ABCA6
14449,ABCA10
14450,ABCA5
14451,MAP2K6
14452,KCNJ16
14453,KCNJ2
14454,SOX9
14455,SLC39A11
14456,SSTR2
14457,COG1
14458,FAM104A
14459,C17orf80
14460,CPSF4L
14461,CDC42EP4
14462,SDK2
14463,TTYH2
14464,DNAI2
14465,KIF19
14466,BTBD17
14467,GPR142
14468,GPRC5C
14469,CD300A
14470,CD300LB
14471,CD300C
14472,CD300LD
14473,CD300E
14474,RAB37
14475,SLC9A3R1
14476,NAT9
14477,TMEM104
14478,FDXR
14479,FADS6
14480,USH1G
14481,OTOP2
14482,OTOP3
14483,HID1
14484,CDR2L
14485,KCTD2
14486,ATP5PD
14487,SLC16A5
14488,ARMC7
14489,NT5C
14490,JPT1
14491,NUP85
14492,GGA3
14493,MIF4GD
14494,SLC25A19
14495,GRB2
14496,TMEM94
14497,CASKIN2
14498,TSEN54
14499,LLGL2
14500,MYO15B
14501,RECQL5
14502,SMIM5
14503,SMIM6
14504,SAP30BP
14505,ITGB4
14506,H3F3B
14507,UNK
14508,UNC13D
14509,WBP2
14510,TRIM47
14511,TRIM65
14512,FBF1
14513,ACOX1
14514,TEN1
14515,CDK3
14516,EVPL
14517,SRP68
14518,ZACN
14519,GALR2
14520,FOXJ1
14521,RNF157
14522,UBALD2
14523,QRICH2
14524,PRPSAP1
14525,SPHK1
14526,UBE2O
14527,AANAT
14528,RHBDF2
14529,CYGB
14530,PRCD
14531,AC015802.6
14532,ST6GALNAC2
14533,ST6GALNAC1
14534,MXRA7
14535,JMJD6
14536,METTL23
14537,SRSF2
14538,MFSD11
14539,MGAT5B
14540,SEPTIN9
14541,TNRC6C
14542,TMC6
14543,TMC8
14544,C17orf99
14545,SYNGR2
14546,TK1
14547,AFMID
14548,BIRC5
14549,TMEM235
14550,SOCS3
14551,PGS1
14552,DNAH17
14553,CYTH1
14554,USP36
14555,TIMP2
14556,CEP295NL
14557,LGALS3BP
14558,CANT1
14559,C1QTNF1
14560,ENGASE
14561,RBFOX3
14562,ENPP7
14563,CBX2
14564,CBX8
14565,CBX4
14566,TBC1D16
14567,CCDC40
14568,GAA
14569,EIF4A3
14570,CARD14
14571,SGSH
14572,SLC26A11
14573,RNF213
14574,ENDOV
14575,NPTX1
14576,RPTOR
14577,CHMP6
14578,BAIAP2
14579,AATK
14580,PVALEF
14581,CEP131
14582,TEPSIN
14583,NDUFAF8
14584,SLC38A10
14585,BAHCC1
14586,FSCN2
14587,FAAP100
14588,NPLOC4
14589,TSPAN10
14590,PDE6G
14591,OXLD1
14592,CCDC137
14593,ARL16
14594,HGS
14595,SLC25A10
14596,GCGR
14597,MCRIP1
14598,PPP1R27
14599,P4HB
14600,ARHGDIA
14601,ALYREF
14602,ANAPC11
14603,NPB
14604,PCYT2
14605,SIRT7
14606,MAFG
14607,PYCR1
14608,MYADML2
14609,NOTUM
14610,ASPSCR1
14611,CENPX
14612,LRRC45
14613,DCXR
14614,RFNG
14615,GPS1
14616,DUS1L
14617,FASN
14618,CCDC57
14619,SLC16A3
14620,CSNK1D
14621,CD7
14622,SECTM1
14623,TEX19
14624,UTS2R
14625,OGFOD3
14626,HEXD
14627,CYBC1
14628,NARF
14629,FOXK2
14630,WDR45B
14631,RAB40B
14632,FN3KRP
14633,FN3K
14634,TBCD
14635,ZNF750
14636,B3GNTL1
14637,METRNL
14638,USP14
14639,THOC1
14640,COLEC12
14641,CETN1
14642,CLUL1
14643,TYMS
14644,ENOSF1
14645,YES1
14646,ADCYAP1
14647,METTL4
14648,NDC80
14649,SMCHD1
14650,EMILIN2
14651,LPIN2
14652,MYOM1
14653,MYL12A
14654,MYL12B
14655,TGIF1
14656,DLGAP1
14657,AKAIN1
14658,ZBTB14
14659,EPB41L3
14660,TMEM200C
14661,L3MBTL4
14662,ARHGAP28
14663,LAMA1
14664,LRRC30
14665,PTPRM
14666,RAB12
14667,MTCL1
14668,NDUFV2
14669,ANKRD12
14670,TWSG1
14671,RALBP1
14672,PPP4R1
14673,RAB31
14674,TXNDC2
14675,VAPA
14676,APCDD1
14677,NAPG
14678,PIEZO2
14679,GNAL
14680,CHMP1B
14681,MPPE1
14682,IMPA2
14683,ANKRD62
14684,CIDEA
14685,TUBB6
14686,AFG3L2
14687,PRELID3A
14688,SPIRE1
14689,PSMG2
14690,CEP76
14691,SEH1L
14692,CEP192
14693,LDLRAD4
14694,FAM210A
14695,RNMT
14696,MC5R
14697,MC2R
14698,ZNF519
14699,ANKRD30B
14700,ROCK1
14701,GREB1L
14702,ESCO1
14703,SNRPD1
14704,ABHD3
14705,MIB1
14706,GATA6
14707,CTAGE1
14708,RBBP8
14709,CABLES1
14710,TMEM241
14711,RIOK3
14712,RMC1
14713,NPC1
14714,ANKRD29
14715,LAMA3
14716,TTC39C
14717,OSBPL1A
14718,IMPACT
14719,HRH4
14720,ZNF521
14721,SS18
14722,PSMA8
14723,TAF4B
14724,KCTD1
14725,AQP4
14726,CHST9
14727,CDH2
14728,DSC3
14729,DSC2
14730,DSC1
14731,DSG1
14732,DSG4
14733,DSG3
14734,DSG2
14735,TTR
14736,B4GALT6
14737,TRAPPC8
14738,RNF125
14739,RNF138
14740,GAREM1
14741,MEP1B
14742,KLHL14
14743,CCDC178
14744,ASXL3
14745,NOL4
14746,DTNA
14747,MAPRE2
14748,ZNF397
14749,ZSCAN30
14750,ZNF24
14751,ZNF396
14752,INO80C
14753,GALNT1
14754,C18orf21
14755,RPRD1A
14756,SLC39A6
14757,ELP2
14758,MOCOS
14759,FHOD3
14760,TPGS2
14761,KIAA1328
14762,CELF4
14763,PIK3C3
14764,RIT2
14765,SYT4
14766,SETBP1
14767,SLC14A2
14768,SLC14A1
14769,SIGLEC15
14770,EPG5
14771,PSTPIP2
14772,ATP5F1A
14773,C18orf25
14774,RNF165
14775,LOXHD1
14776,ST8SIA5
14777,PIAS2
14778,KATNAL2
14779,ELOA2
14780,HDHD2
14781,SKOR2
14782,SMAD2
14783,ZBTB7C
14784,CTIF
14785,SMAD7
14786,DYM
14787,C18orf32
14788,LIPG
14789,ACAA2
14790,MYO5B
14791,CFAP53
14792,MBD1
14793,CXXC1
14794,SKA1
14795,MAPK4
14796,MRO
14797,ME2
14798,ELAC1
14799,SMAD4
14800,MEX3C
14801,DCC
14802,MBD2
14803,POLI
14804,STARD6
14805,C18orf54
14806,DYNAP
14807,RAB27B
14808,CCDC68
14809,TCF4
14810,TXNL1
14811,WDR7
14812,BOD1L2
14813,ST8SIA3
14814,ONECUT2
14815,FECH
14816,NARS
14817,ATP8B1
14818,NEDD4L
14819,ALPK2
14820,MALT1
14821,ZNF532
14822,SEC11C
14823,GRP
14824,RAX
14825,CPLX4
14826,LMAN1
14827,CCBE1
14828,PMAIP1
14829,MC4R
14830,CDH20
14831,RNF152
14832,PIGN
14833,RELCH
14834,TNFRSF11A
14835,ZCCHC2
14836,PHLPP1
14837,BCL2
14838,KDSR
14839,VPS4B
14840,SERPINB5
14841,SERPINB12
14842,SERPINB13
14843,SERPINB11
14844,SERPINB3
14845,SERPINB7
14846,SERPINB2
14847,SERPINB10
14848,HMSD
14849,SERPINB8
14850,CDH7
14851,CDH19
14852,DSEL
14853,TMX3
14854,CCDC102B
14855,DOK6
14856,CD226
14857,RTTN
14858,SOCS6
14859,CBLN2
14860,NETO1
14861,FBXO15
14862,TIMM21
14863,CYB5A
14864,C18orf63
14865,DIPK1C
14866,CNDP2
14867,CNDP1
14868,ZNF407
14869,ZADH2
14870,TSHZ1
14871,SMIM21
14872,ZNF516
14873,ZNF236
14874,MBP
14875,GALR1
14876,SALL3
14877,ATP9B
14878,NFATC1
14879,CTDP1
14880,KCNG2
14881,SLC66A2
14882,HSBP1L1
14883,TXNL4A
14884,AC090360.1
14885,RBFA
14886,ADNP2
14887,PARD6G
14888,PLPP2
14889,MIER2
14890,THEG
14891,C2CD4C
14892,SHC2
14893,ODF3L2
14894,MADCAM1
14895,TPGS1
14896,CDC34
14897,GZMM
14898,BSG
14899,HCN2
14900,POLRMT
14901,FGF22
14902,RNF126
14903,FSTL3
14904,PRSS57
14905,PALM
14906,MISP
14907,PLPPR3
14908,AZU1
14909,PRTN3
14910,ELANE
14911,CFD
14912,MED16
14913,R3HDM4
14914,KISS1R
14915,ARID3A
14916,WDR18
14917,GRIN3B
14918,TMEM259
14919,CNN2
14920,ABCA7
14921,ARHGAP45
14922,GPX4
14923,SBNO2
14924,STK11
14925,CBARP
14926,ATP5F1D
14927,MIDN
14928,CIRBP
14929,FAM174C
14930,EFNA2
14931,PWWP3A
14932,NDUFS7
14933,GAMT
14934,DAZAP1
14935,APC2
14936,C19orf25
14937,PCSK4
14938,REEP6
14939,ADAMTSL5
14940,PLK5
14941,MEX3D
14942,MBD3
14943,UQCR11
14944,ONECUT3
14945,ATP8B3
14946,REXO1
14947,KLF16
14948,ABHD17A
14949,SCAMP4
14950,ADAT3
14951,CSNK1G2
14952,BTBD2
14953,MKNK2
14954,MOB3A
14955,IZUMO4
14956,AP3D1
14957,DOT1L
14958,PLEKHJ1
14959,AMH
14960,JSRP1
14961,OAZ1
14962,PEAK3
14963,LINGO3
14964,LSM7
14965,SPPL2B
14966,TMPRSS9
14967,TIMM13
14968,LMNB2
14969,GADD45B
14970,GNG7
14971,DIRAS1
14972,SLC39A3
14973,SGTA
14974,THOP1
14975,ZNF554
14976,ZNF555
14977,ZNF556
14978,ZNF57
14979,ZNF77
14980,TLE6
14981,TLE2
14982,TLE5
14983,GNA11
14984,GNA15
14985,S1PR4
14986,NCLN
14987,NFIC
14988,SMIM24
14989,AC005551.1
14990,DOHH
14991,FZR1
14992,MFSD12
14993,C19orf71
14994,HMG20B
14995,GIPC3
14996,TBXA2R
14997,CACTIN
14998,PIP5K1C
14999,TJP3
15000,APBA3
15001,RAX2
15002,MATK
15003,ZFR2
15004,ATCAY
15005,NMRK2
15006,DAPK3
15007,EEF2
15008,PIAS4
15009,ZBTB7A
15010,MAP2K2
15011,CREB3L3
15012,SIRT6
15013,ANKRD24
15014,EBI3
15015,YJU2
15016,SHD
15017,TMIGD2
15018,FSD1
15019,STAP2
15020,MPND
15021,CHAF1A
15022,UBXN6
15023,HDGFL2
15024,PLIN4
15025,PLIN5
15026,LRG1
15027,SEMA6B
15028,TNFAIP8L1
15029,MYDGF
15030,DPP9
15031,FEM1A
15032,TICAM1
15033,PLIN3
15034,ARRDC5
15035,UHRF1
15036,KDM4B
15037,PTPRS
15038,ZNRF4
15039,TINCR
15040,SAFB2
15041,SAFB
15042,MICOS13
15043,LONP1
15044,CATSPERD
15045,PRR22
15046,DUS3L
15047,NRTN
15048,FUT6
15049,FUT3
15050,FUT5
15051,NDUFA11
15052,VMAC
15053,CAPS
15054,RANBP3
15055,RFX2
15056,ACSBG2
15057,MLLT1
15058,ACER1
15059,CLPP
15060,ALKBH7
15061,PSPN
15062,GTF2F1
15063,KHSRP
15064,SLC25A41
15065,SLC25A23
15066,CRB3
15067,DENND1C
15068,TNFSF9
15069,CD70
15070,TNFSF14
15071,C3
15072,GPR108
15073,TRIP10
15074,SH2D3A
15075,VAV1
15076,ADGRE1
15077,MBD3L2B
15078,ZNF557
15079,INSR
15080,AC119396.1
15081,ARHGEF18
15082,PEX11G
15083,TEX45
15084,ZNF358
15085,MCOLN1
15086,PNPLA6
15087,CAMSAP3
15088,XAB2
15089,PET100
15090,PCP2
15091,STXBP2
15092,RETN
15093,MCEMP1
15094,TRAPPC5
15095,CD209
15096,CLEC4M
15097,EVI5L
15098,PRR36
15099,LRRC8E
15100,MAP2K7
15101,TGFBR3L
15102,SNAPC2
15103,CTXN1
15104,TIMM44
15105,ELAVL1
15106,CCL25
15107,FBN3
15108,CERS4
15109,CD320
15110,NDUFA7
15111,KANK3
15112,ANGPTL4
15113,RAB11B
15114,2-Mar
15115,PRAM1
15116,ZNF414
15117,MYO1F
15118,ADAMTS10
15119,ACTL9
15120,OR2Z1
15121,ZNF558
15122,MBD3L1
15123,MUC16
15124,OR1M1
15125,OR7G2
15126,OR7G1
15127,OR7G3
15128,ZNF317
15129,OR7D2
15130,OR7D4
15131,OR7E24
15132,ZNF699
15133,ZNF559
15134,ZNF177
15135,ZNF266
15136,ZNF560
15137,ZNF426
15138,ZNF121
15139,ZNF561
15140,ZNF562
15141,ZNF846
15142,FBXL12
15143,UBL5
15144,PIN1
15145,OLFM2
15146,COL5A3
15147,RDH8
15148,SHFL
15149,ANGPTL6
15150,PPAN
15151,P2RY11
15152,EIF3G
15153,DNMT1
15154,S1PR2
15155,ICAM1
15156,ICAM4
15157,ICAM5
15158,ZGLP1
15159,FDX2
15160,RAVER1
15161,ICAM3
15162,TYK2
15163,PDE4A
15164,KEAP1
15165,S1PR5
15166,ATG4D
15167,KRI1
15168,CDKN2D
15169,AP1M2
15170,SLC44A2
15171,ILF3
15172,QTRT1
15173,DNM2
15174,TMED1
15175,C19orf38
15176,CARM1
15177,YIPF2
15178,TIMM29
15179,SMARCA4
15180,LDLR
15181,SPC24
15182,KANK2
15183,DOCK6
15184,ANGPTL8
15185,TSPAN16
15186,RAB3D
15187,TMEM205
15188,CCDC159
15189,PLPPR2
15190,SWSAP1
15191,EPOR
15192,RGL3
15193,CCDC151
15194,PRKCSH
15195,ELAVL3
15196,ZNF653
15197,ECSIT
15198,CNN1
15199,ELOF1
15200,ZNF627
15201,ACP5
15202,ZNF823
15203,ZNF441
15204,ZNF491
15205,ZNF440
15206,ZNF439
15207,ZNF700
15208,ZNF763
15209,ZNF433
15210,ZNF878
15211,ZNF844
15212,ZNF20
15213,ZNF625
15214,ZNF136
15215,ZNF44
15216,ZNF563
15217,ZNF442
15218,ZNF799
15219,ZNF443
15220,ZNF709
15221,ZNF564
15222,ZNF490
15223,MAN2B1
15224,WDR83
15225,WDR83OS
15226,DHPS
15227,GNG14
15228,FBXW9
15229,TNPO2
15230,TRIR
15231,GET3
15232,BEST2
15233,HOOK2
15234,JUNB
15235,THSD8
15236,RNASEH2A
15237,RTBDN
15238,MAST1
15239,DNASE2
15240,KLF1
15241,GCDH
15242,SYCE2
15243,FARSA
15244,CALR
15245,RAD23A
15246,GADD45GIP1
15247,DAND5
15248,NFIX
15249,LYL1
15250,NACC1
15251,STX10
15252,IER2
15253,CACNA1A
15254,CCDC130
15255,MRI1
15256,C19orf53
15257,ZSWIM4
15258,NANOS3
15259,C19orf57
15260,CC2D1A
15261,PODNL1
15262,DCAF15
15263,RFX1
15264,RLN3
15265,IL27RA
15266,PALM3
15267,MISP3
15268,C19orf67
15269,SAMD1
15270,PRKACA
15271,ASF1B
15272,ADGRL1
15273,ADGRE5
15274,DDX39A
15275,PTGER1
15276,GIPC1
15277,DNAJB1
15278,NDUFB7
15279,CLEC17A
15280,ADGRE3
15281,ZNF333
15282,ADGRE2
15283,OR7C1
15284,OR7A5
15285,OR7A10
15286,OR7A17
15287,OR7C2
15288,SLC1A6
15289,CCDC105
15290,CASP14
15291,OR1I1
15292,SYDE1
15293,ILVBL
15294,NOTCH3
15295,EPHX3
15296,BRD4
15297,AKAP8
15298,AKAP8L
15299,RASAL3
15300,PGLYRP2
15301,CYP4F22
15302,CYP4F8
15303,OR10H2
15304,OR10H3
15305,OR10H5
15306,OR10H1
15307,CYP4F2
15308,CYP4F11
15309,OR10H4
15310,RAB8A
15311,HSH2D
15312,CIB3
15313,FAM32A
15314,AP1M1
15315,EPS15L1
15316,CALR3
15317,C19orf44
15318,CHERP
15319,SLC35E1
15320,MED26
15321,TMEM38A
15322,NWD1
15323,SIN3B
15324,F2RL3
15325,CPAMD8
15326,HAUS8
15327,MYO9B
15328,USE1
15329,OCEL1
15330,NR2F6
15331,USHBP1
15332,BABAM1
15333,ANKLE1
